"2017-06-22 11:06:01","ajp-nio-8889-exec-6 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Home","2.062","Load Wiki Page","drivepilot/_default/Home (1)"
"2017-06-22 11:06:03","ajp-nio-8889-exec-5 | u:admin","0.502","Load Work Item for preview","drivepilot/DP-480 (null, 67)"
"2017-06-22 11:06:06","ajp-nio-8889-exec-2 | u:admin","0.333","Load Work Item for editing","drivepilot/DP-480 (null, 67)"
"2017-06-22 11:06:44","ajp-nio-8889-exec-3 | u:admin","1.249","Save Work Item","drivepilot/DP-481 (null, null)"
"2017-06-22 11:06:45","ajp-nio-8889-exec-1 | u:admin","0.036","Load Work Item for editing","drivepilot/DP-481 (null, 70)"
"2017-06-22 11:07:14","ajp-nio-8889-exec-2 | u:admin","0.863","Save Work Item","drivepilot/DP-481 (null, 70)"
"2017-06-22 11:07:15","ajp-nio-8889-exec-9 | u:admin","0.034","Load Work Item for editing","drivepilot/DP-481 (null, 71)"
"2017-06-22 11:07:24","ajp-nio-8889-exec-6 | u:admin","0.807","Save Work Item","drivepilot/DP-481 (null, 71)"
"2017-06-22 11:07:25","ajp-nio-8889-exec-5 | u:admin","0.032","Load Work Item for editing","drivepilot/DP-481 (null, 72)"
"2017-06-22 11:07:32","ajp-nio-8889-exec-4 | u:admin","1.241","Save Work Item","drivepilot/DP-481 (null, 72)"
"2017-06-22 11:07:38","ajp-nio-8889-exec-10 | u:admin","0.032","Load Work Item for editing","drivepilot/DP-481 (null, 73)"
