"2017-06-22 18:10:30","ajp-nio-8889-exec-2 | u:admin","0.426","Load Work Item for preview","drivepilot/DP-489 (null, 116)"
"2017-06-22 18:10:32","ajp-nio-8889-exec-5 | u:admin","0.025","Load Work Item for preview","drivepilot/DP-488 (null, 127)"
"2017-06-22 18:10:33","ajp-nio-8889-exec-7 | u:admin","0.180","Load Work Item for editing","drivepilot/DP-488 (null, 127)"
