"2017-06-26 15:05:16","ajp-nio-8889-exec-5 | u:admin","0.680","Load Work Item for preview","drivepilot/DP-85 (null, 1)"
"2017-06-26 15:05:22","ajp-nio-8889-exec-4 | u:admin","0.145","Load Work Item for preview","drivepilot/DP-489 (null, 116)"
"2017-06-26 15:05:29","ajp-nio-8889-exec-7 | u:admin","0.207","Load Work Item for editing","drivepilot/DP-489 (null, 116)"
"2017-06-26 15:07:28","ajp-nio-8889-exec-7 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Home","1.777","Load Wiki Page","drivepilot/_default/Home (1)"
"2017-06-26 15:07:30","ajp-nio-8889-exec-1 | u:admin","0.110","Load Work Item for preview","drivepilot/DP-489 (null, 116)"
"2017-06-26 15:07:31","ajp-nio-8889-exec-6 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-489 (null, 116)"
"2017-06-26 15:07:39","ajp-nio-8889-exec-10 | u:admin","1.034","Save Work Item","drivepilot/DP-489 (null, 116)"
"2017-06-26 15:07:39","ajp-nio-8889-exec-9 | u:admin","0.024","Load Work Item for editing","drivepilot/DP-489 (null, 213)"
"2017-06-26 15:07:49","ajp-nio-8889-exec-5 | u:admin","1.016","Save Work Item","drivepilot/DP-489 (null, 213)"
"2017-06-26 15:07:55","ajp-nio-8889-exec-7 | u:admin","0.024","Load Work Item for editing","drivepilot/DP-489 (null, 214)"
"2017-06-26 15:07:58","ajp-nio-8889-exec-3 | u:admin","0.018","Load Work Item for preview","drivepilot/DP-490 (null, 214)"
"2017-06-26 15:08:02","ajp-nio-8889-exec-10 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-490 (null, 214)"
"2017-06-26 15:13:43","ajp-nio-8889-exec-4 | u:admin","0.020","Load Work Item for preview","drivepilot/DP-489 (null, 214)"
"2017-06-26 15:13:51","ajp-nio-8889-exec-9 | u:admin","0.016","Load Work Item for preview","drivepilot/DP-490 (null, 214)"
"2017-06-26 15:13:55","ajp-nio-8889-exec-2 | u:admin","0.016","Load Work Item for preview","drivepilot/DP-489 (null, 214)"
"2017-06-26 15:13:59","ajp-nio-8889-exec-7 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-489 (null, 214)"
"2017-06-26 15:14:07","ajp-nio-8889-exec-3 | u:admin","0.017","Load Work Item for preview","drivepilot/DP-490 (null, 214)"
"2017-06-26 15:14:09","ajp-nio-8889-exec-10 | u:admin","0.015","Load Work Item for preview","drivepilot/DP-489 (null, 214)"
"2017-06-26 15:14:17","ajp-nio-8889-exec-8 | u:admin","0.024","Load Work Item for editing","drivepilot/DP-489 (null, 214)"
