"2017-06-22 17:29:03","ajp-nio-8889-exec-6 | u:admin","2.872","Save Work Item","drivepilot/DP-488 (null, 119)"
"2017-06-22 17:29:04","ajp-nio-8889-exec-9 | u:admin","0.034","Load Work Item for editing","drivepilot/DP-488 (null, 120)"
"2017-06-22 17:29:10","ajp-nio-8889-exec-10 | u:admin","0.754","Save Work Item","drivepilot/DP-488 (null, 120)"
"2017-06-22 17:29:11","ajp-nio-8889-exec-3 | u:admin","0.027","Load Work Item for editing","drivepilot/DP-488 (null, 121)"
