"2017-06-26 14:33:22","ajp-nio-8889-exec-5 | u:admin","0.582","Load Work Item for preview","NEW_CAPA/CAPA-18 (null, 186)"
"2017-06-26 14:33:23","ajp-nio-8889-exec-7 | u:admin","0.222","Load Work Item for editing","NEW_CAPA/CAPA-18 (null, 186)"
"2017-06-26 14:33:28","ajp-nio-8889-exec-8 | u:admin","0.961","Save Work Item","NEW_CAPA/CAPA-18 (null, 186)"
"2017-06-26 14:33:29","ajp-nio-8889-exec-10 | u:admin","0.028","Load Work Item for editing","NEW_CAPA/CAPA-18 (null, 206)"
"2017-06-26 14:33:34","ajp-nio-8889-exec-2 | u:admin","0.069","Load Work Item for preview","NEW_CAPA/CAPA-2 (null, 186)"
"2017-06-26 14:33:36","ajp-nio-8889-exec-4 | u:admin","0.021","Load Work Item for editing","NEW_CAPA/CAPA-2 (null, 186)"
"2017-06-26 14:33:39","ajp-nio-8889-exec-5 | u:admin","0.059","Load Work Item for preview","NEW_CAPA/CAPA-3 (null, 186)"
"2017-06-26 14:33:40","ajp-nio-8889-exec-6 | u:admin","0.020","Load Work Item for editing","NEW_CAPA/CAPA-3 (null, 186)"
"2017-06-26 14:33:42","ajp-nio-8889-exec-8 | u:admin","0.059","Load Work Item for preview","NEW_CAPA/CAPA-6 (null, 186)"
"2017-06-26 14:33:45","ajp-nio-8889-exec-10 | u:admin","0.107","Load Work Item for preview","NEW_CAPA/CAPA-36 (null, 205)"
"2017-06-26 14:33:46","ajp-nio-8889-exec-1 | u:admin","0.029","Load Work Item for editing","NEW_CAPA/CAPA-36 (null, 205)"
"2017-06-26 14:33:52","ajp-nio-8889-exec-3 | u:admin","0.057","Load Work Item for preview","NEW_CAPA/CAPA-19 (null, 201)"
"2017-06-26 14:33:54","ajp-nio-8889-exec-5 | u:admin","0.021","Load Work Item for editing","NEW_CAPA/CAPA-19 (null, 201)"
"2017-06-26 14:33:57","ajp-nio-8889-exec-6 | u:admin","0.013","Load Work Item for preview","NEW_CAPA/CAPA-18 (null, 206)"
"2017-06-26 14:34:00","ajp-nio-8889-exec-8 | u:admin","0.016","Load Work Item for preview","NEW_CAPA/CAPA-6 (null, 186)"
"2017-06-26 14:34:02","ajp-nio-8889-exec-10 | u:admin","0.013","Load Work Item for preview","NEW_CAPA/CAPA-3 (null, 186)"
"2017-06-26 14:34:03","ajp-nio-8889-exec-2 | u:admin","0.014","Load Work Item for preview","NEW_CAPA/CAPA-2 (null, 186)"
"2017-06-26 14:35:26","ajp-nio-8889-exec-8 | u:admin","1.992","Save Work Item","NEW_CAPA/CAPA-38 (null, null)"
"2017-06-26 14:35:26","ajp-nio-8889-exec-1 | u:admin","0.023","Load Work Item for editing","NEW_CAPA/CAPA-38 (null, 207)"
"2017-06-26 14:35:33","ajp-nio-8889-exec-3 | u:admin","0.855","Save Work Item","NEW_CAPA/CAPA-38 (null, 207)"
"2017-06-26 14:35:33","ajp-nio-8889-exec-5 | u:admin","0.019","Load Work Item for editing","NEW_CAPA/CAPA-38 (null, 208)"
"2017-06-26 14:36:52","ajp-nio-8889-exec-7 | u:admin","65.829","Save Work Item","NEW_CAPA/CAPA-38 (null, 208)"
