"2017-06-23 14:13:48","ajp-nio-8889-exec-6 | u:admin","2.901","Save Work Item","elibrary/EL-190 (null, 153)"
"2017-06-23 14:13:49","ajp-nio-8889-exec-8 | u:admin","0.041","Load Work Item for editing","elibrary/EL-190 (null, 154)"
"2017-06-23 14:13:55","ajp-nio-8889-exec-10 | u:admin","0.894","Save Work Item","elibrary/EL-190 (null, 154)"
"2017-06-23 14:13:56","ajp-nio-8889-exec-3 | u:admin","0.034","Load Work Item for editing","elibrary/EL-190 (null, 155)"
"2017-06-23 14:18:05","ajp-nio-8889-exec-3 | u:admin | uri:/polarion/wiki/bin/view/project/elibrary/page/Home","1.668","Load Wiki Page","elibrary/_default/Home (1)"
"2017-06-23 14:18:05","ajp-nio-8889-exec-9 | u:admin","0.096","Load Work Item for preview","elibrary/EL-190 (null, 155)"
"2017-06-23 14:18:07","ajp-nio-8889-exec-5 | u:admin","0.040","Load Work Item for editing","elibrary/EL-190 (null, 155)"
"2017-06-23 14:18:11","ajp-nio-8889-exec-6 | u:admin","0.833","Save Work Item","elibrary/EL-190 (null, 155)"
"2017-06-23 14:18:12","ajp-nio-8889-exec-7 | u:admin","0.025","Load Work Item for editing","elibrary/EL-190 (null, 157)"
"2017-06-23 14:18:16","ajp-nio-8889-exec-3 | u:admin","0.925","Save Work Item","elibrary/EL-190 (null, 157)"
"2017-06-23 14:19:04","ajp-nio-8889-exec-2 | u:admin","0.025","Load Work Item for editing","elibrary/EL-190 (null, 158)"
"2017-06-23 14:19:09","ajp-nio-8889-exec-10 | u:admin","0.821","Save Work Item","elibrary/EL-190 (null, 158)"
"2017-06-23 14:19:09","ajp-nio-8889-exec-6 | u:admin","0.021","Load Work Item for editing","elibrary/EL-190 (null, 159)"
"2017-06-23 14:19:14","ajp-nio-8889-exec-7 | u:admin","1.010","Save Work Item","elibrary/EL-190 (null, 159)"
"2017-06-23 14:21:08","ajp-nio-8889-exec-1 | u:admin","0.036","Load Work Item for editing","elibrary/EL-190 (null, 160)"
"2017-06-23 14:21:17","ajp-nio-8889-exec-9 | u:admin","0.829","Save Work Item","elibrary/EL-190 (null, 160)"
"2017-06-23 14:21:18","ajp-nio-8889-exec-10 | u:admin","0.028","Load Work Item for editing","elibrary/EL-190 (null, 161)"
"2017-06-23 14:21:23","ajp-nio-8889-exec-6 | u:admin","1.798","Save Work Item","elibrary/EL-190 (null, 161)"
"2017-06-23 14:22:15","ajp-nio-8889-exec-8 | u:admin","0.041","Load Work Item for editing","elibrary/EL-190 (null, 162)"
"2017-06-23 14:22:19","ajp-nio-8889-exec-3 | u:admin","0.824","Save Work Item","elibrary/EL-190 (null, 162)"
"2017-06-23 14:22:20","ajp-nio-8889-exec-2 | u:admin","0.024","Load Work Item for editing","elibrary/EL-190 (null, 163)"
"2017-06-23 14:22:25","ajp-nio-8889-exec-10 | u:admin","0.877","Save Work Item","elibrary/EL-190 (null, 163)"
"2017-06-23 14:30:00","ajp-nio-8889-exec-4 | u:admin","0.039","Load Work Item for editing","elibrary/EL-190 (null, 164)"
"2017-06-23 14:30:04","ajp-nio-8889-exec-7 | u:admin","1.042","Save Work Item","elibrary/EL-190 (null, 164)"
"2017-06-23 14:30:09","ajp-nio-8889-exec-1 | u:admin","0.020","Load Work Item for editing","elibrary/EL-190 (null, 165)"
"2017-06-23 14:30:13","ajp-nio-8889-exec-9 | u:admin","0.810","Save Work Item","elibrary/EL-190 (null, 165)"
"2017-06-23 14:31:10","ajp-nio-8889-exec-5 | u:admin","0.038","Load Work Item for editing","elibrary/EL-190 (null, 166)"
"2017-06-23 14:31:16","ajp-nio-8889-exec-6 | u:admin","1.846","Save Work Item","elibrary/EL-190 (null, 166)"
"2017-06-23 14:31:17","ajp-nio-8889-exec-7 | u:admin","0.023","Load Work Item for editing","elibrary/EL-190 (null, 167)"
"2017-06-23 14:31:21","ajp-nio-8889-exec-3 | u:admin","0.756","Save Work Item","elibrary/EL-190 (null, 167)"
"2017-06-23 14:31:51","ajp-nio-8889-exec-2 | u:admin","0.023","Load Work Item for editing","elibrary/EL-190 (null, 168)"
"2017-06-23 14:32:50","ajp-nio-8889-exec-2 | u:admin | uri:/polarion/wiki/bin/view/project/elibrary/page/Home","0.247","Load Wiki Page","elibrary/_default/Home (1)"
"2017-06-23 14:32:53","ajp-nio-8889-exec-10 | u:admin","0.079","Load Work Item for preview","elibrary/EL-190 (null, 168)"
"2017-06-23 14:32:53","ajp-nio-8889-exec-4 | u:admin","0.033","Load Work Item for editing","elibrary/EL-190 (null, 168)"
"2017-06-23 14:32:58","ajp-nio-8889-exec-3 | u:admin","0.877","Save Work Item","elibrary/EL-190 (null, 168)"
"2017-06-23 14:32:59","ajp-nio-8889-exec-7 | u:admin","0.022","Load Work Item for editing","elibrary/EL-190 (null, 170)"
"2017-06-23 14:33:03","ajp-nio-8889-exec-2 | u:admin","0.806","Save Work Item","elibrary/EL-190 (null, 170)"
"2017-06-23 14:33:04","ajp-nio-8889-exec-9 | u:admin","0.031","Load Work Item for editing","elibrary/EL-190 (null, 171)"
