"2017-06-23 16:11:54","ajp-nio-8889-exec-10 | u:admin | uri:/polarion/wiki/bin/view/page/Home","1.012","Load Wiki Page","/_default/Home (1)"
"2017-06-23 16:12:22","ajp-nio-8889-exec-8 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Home","1.435","Load Wiki Page","drivepilot/_default/Home (1)"
"2017-06-23 16:12:23","ajp-nio-8889-exec-5 | u:admin","0.080","Load Projects Tree",""
"2017-06-23 16:12:26","ajp-nio-8889-exec-10 | u:admin","0.985","Load Rich Page for preview","CAPA/_default/Home (null, 9)"
"2017-06-23 16:12:26","ajp-nio-8889-exec-6 | u:admin","0.233","Render Widget for preview","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client9_iw_1"
"2017-06-23 16:12:26","ajp-nio-8889-exec-4 | u:admin","0.244","Render Widget for preview","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client13_iw_1"
"2017-06-23 16:12:26","ajp-nio-8889-exec-2 | u:admin","0.235","Render Widget for preview","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client5_iw_1"
"2017-06-23 16:12:26","ajp-nio-8889-exec-8 | u:admin","0.253","Render Widget for preview","CAPA/_default/Home (null, 9)/com.polarion.scriptBlock/polarion_client11"
"2017-06-23 16:12:26","ajp-nio-8889-exec-1 | u:admin","0.249","Render Widget for preview","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client16_iw_1"
"2017-06-23 16:12:27","ajp-nio-8889-exec-3 | u:admin","0.545","Render Widget for preview","CAPA/_default/Home (null, 9)/com.polarion.activityStream/polarion_client1"
"2017-06-23 16:12:34","ajp-nio-8889-exec-1 | u:admin","0.025","Load Rich Page for editing","CAPA/_default/Home (null, 9)"
"2017-06-23 16:12:34","ajp-nio-8889-exec-2 | u:admin","0.022","Render Widget for editor","CAPA/_default/Home (null, 9)/com.polarion.scriptBlock/polarion_client11"
"2017-06-23 16:12:34","ajp-nio-8889-exec-9 | u:admin","0.029","Render Widget for editor","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client13_iw_1"
"2017-06-23 16:12:34","ajp-nio-8889-exec-4 | u:admin","0.035","Render Widget for editor","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client16_iw_1"
"2017-06-23 16:12:34","ajp-nio-8889-exec-5 | u:admin","0.036","Render Widget for editor","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client5_iw_1"
"2017-06-23 16:12:34","ajp-nio-8889-exec-6 | u:admin","0.035","Render Widget for editor","CAPA/_default/Home (null, 9)/com.polarion.scriptInline/polarion_client9_iw_1"
"2017-06-23 16:12:34","ajp-nio-8889-exec-10 | u:admin","0.034","Render Widget for editor","CAPA/_default/Home (null, 9)/com.polarion.activityStream/polarion_client1"
"2017-06-23 16:12:53","ajp-nio-8889-exec-7 | u:admin","0.153","Render Widget for editor","CAPA/_default/Home (null, 9)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:13:04","ajp-nio-8889-exec-8 | u:admin","0.215","Render Widget for editor","CAPA/_default/Home (null, 9)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:13:08","ajp-nio-8889-exec-6 | u:admin","0.930","Load Rich Page for preview","CAPA/_default/Home (null, 181)"
"2017-06-23 16:13:08","ajp-nio-8889-exec-2 | u:admin","0.027","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptBlock/polarion_client11"
"2017-06-23 16:13:08","ajp-nio-8889-exec-3 | u:admin","0.033","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client13_iw_1"
"2017-06-23 16:13:08","ajp-nio-8889-exec-7 | u:admin","0.082","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client16_iw_1"
"2017-06-23 16:13:08","ajp-nio-8889-exec-9 | u:admin","0.070","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client5_iw_1"
"2017-06-23 16:13:08","ajp-nio-8889-exec-4 | u:admin","0.051","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client9_iw_1"
"2017-06-23 16:13:08","ajp-nio-8889-exec-8 | u:admin","0.065","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.activityStream/polarion_client1"
"2017-06-23 16:13:08","ajp-nio-8889-exec-10 | u:admin","0.262","Render Widget for preview","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:13:45","ajp-nio-8889-exec-3 | u:admin","0.018","Load Rich Page for editing","CAPA/_default/Home (null, 181)"
"2017-06-23 16:13:45","ajp-nio-8889-exec-8 | u:admin","0.028","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptBlock/polarion_client11"
"2017-06-23 16:13:45","ajp-nio-8889-exec-10 | u:admin","0.031","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client13_iw_1"
"2017-06-23 16:13:45","ajp-nio-8889-exec-6 | u:admin","0.057","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client5_iw_1"
"2017-06-23 16:13:45","ajp-nio-8889-exec-5 | u:admin","0.068","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client16_iw_1"
"2017-06-23 16:13:46","ajp-nio-8889-exec-2 | u:admin","0.056","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client9_iw_1"
"2017-06-23 16:13:46","ajp-nio-8889-exec-3 | u:admin","0.069","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.activityStream/polarion_client1"
"2017-06-23 16:13:46","ajp-nio-8889-exec-1 | u:admin","0.323","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:14:52","ajp-nio-8889-exec-1 | u:admin","0.169","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:14:55","ajp-nio-8889-exec-4 | u:admin","0.188","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:15:03","ajp-nio-8889-exec-6 | u:admin","0.160","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:15:11","ajp-nio-8889-exec-4 | u:admin","0.016","Load Rich Page for preview","CAPA/_default/Home (null, 181)"
"2017-06-23 16:15:11","ajp-nio-8889-exec-3 | u:admin","0.024","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptBlock/polarion_client11"
"2017-06-23 16:15:12","ajp-nio-8889-exec-8 | u:admin","0.065","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client16_iw_1"
"2017-06-23 16:15:12","ajp-nio-8889-exec-5 | u:admin","0.069","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client13_iw_1"
"2017-06-23 16:15:12","ajp-nio-8889-exec-7 | u:admin","0.059","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client5_iw_1"
"2017-06-23 16:15:12","ajp-nio-8889-exec-10 | u:admin","0.045","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client9_iw_1"
"2017-06-23 16:15:12","ajp-nio-8889-exec-2 | u:admin","0.030","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.activityStream/polarion_client1"
"2017-06-23 16:15:12","ajp-nio-8889-exec-9 | u:admin","0.241","Render Widget for preview","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:15:17","ajp-nio-8889-exec-8 | u:admin","0.020","Load Rich Page for editing","CAPA/_default/Home (null, 181)"
"2017-06-23 16:15:18","ajp-nio-8889-exec-9 | u:admin","0.022","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client13_iw_1"
"2017-06-23 16:15:18","ajp-nio-8889-exec-2 | u:admin","0.026","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptBlock/polarion_client11"
"2017-06-23 16:15:18","ajp-nio-8889-exec-4 | u:admin","0.025","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client16_iw_1"
"2017-06-23 16:15:18","ajp-nio-8889-exec-6 | u:admin","0.029","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client5_iw_1"
"2017-06-23 16:15:18","ajp-nio-8889-exec-3 | u:admin","0.020","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.scriptInline/polarion_client9_iw_1"
"2017-06-23 16:15:18","ajp-nio-8889-exec-8 | u:admin","0.032","Render Widget for editor","CAPA/_default/Home (null, 181)/com.polarion.activityStream/polarion_client1"
"2017-06-23 16:15:18","ajp-nio-8889-exec-1 | u:admin","0.247","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client10"
"2017-06-23 16:15:28","ajp-nio-8889-exec-1 | u:admin","0.107","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client12"
"2017-06-23 16:15:42","ajp-nio-8889-exec-3 | u:admin","0.158","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client12"
"2017-06-23 16:15:47","ajp-nio-8889-exec-10 | u:admin","0.158","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client12"
"2017-06-23 16:15:51","ajp-nio-8889-exec-5 | u:admin","0.168","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client12"
"2017-06-23 16:15:54","ajp-nio-8889-exec-2 | u:admin","0.181","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client12"
"2017-06-23 16:16:01","ajp-nio-8889-exec-4 | u:admin","0.183","Render Widget for editor","CAPA/_default/Home (null, 181)/Items_By_Status_PieChart/polarion_client12"
"2017-06-23 16:16:06","ajp-nio-8889-exec-1 | u:admin","0.248","Load Work Item for preview","CAPA/CAPA-10 (null, 57)"
"2017-06-23 16:16:07","ajp-nio-8889-exec-3 | u:admin","0.146","Load Work Item for editing","CAPA/CAPA-10 (null, 57)"
"2017-06-23 16:19:36","ajp-nio-8889-exec-4 | u:admin | uri:/polarion/wiki/bin/view/project/CAPA/page/?service=Overview","0.280","Load Wiki Page","/Panels/WikiOverview (null)"
"2017-06-23 16:19:38","ajp-nio-8889-exec-9 | u:admin","0.015","Load Rich Page for preview","CAPA/_default/Home (null, 181)"
"2017-06-23 16:19:38","ajp-nio-8889-exec-8 | u:admin","0.019","Render Widget for preview","CAPA/_default/Home (null, 181)/com.polarion.scriptBlock/polarion_client11"
