"2017-06-26 18:18:05","ajp-nio-8889-exec-5 | u:admin","0.725","Load Work Item for preview","drivepilot/DP-483 (null, 81)"
"2017-06-26 18:18:05","ajp-nio-8889-exec-6 | u:admin","0.210","Load Work Item for editing","drivepilot/DP-483 (null, 81)"
"2017-06-26 18:18:14","ajp-nio-8889-exec-9 | u:admin","1.308","Save Work Item","drivepilot/DP-483 (null, 81)"
"2017-06-26 18:18:15","ajp-nio-8889-exec-2 | u:admin","0.032","Load Work Item for editing","drivepilot/DP-483 (null, 288)"
"2017-06-26 18:18:19","ajp-nio-8889-exec-3 | u:admin","0.869","Save Work Item","drivepilot/DP-483 (null, 288)"
"2017-06-26 18:18:20","ajp-nio-8889-exec-6 | u:admin","0.028","Load Work Item for editing","drivepilot/DP-483 (null, 289)"
"2017-06-26 18:18:25","ajp-nio-8889-exec-7 | u:admin","2.189","Save Work Item","drivepilot/DP-483 (null, 289)"
"2017-06-26 18:18:27","ajp-nio-8889-exec-10 | u:admin","0.024","Load Work Item for preview","drivepilot/DP-524 (null, 290)"
"2017-06-26 18:18:27","ajp-nio-8889-exec-1 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-524 (null, 290)"
"2017-06-27 09:39:27","ajp-nio-8889-exec-7 | u:admin","0.037","Load Work Item for preview","drivepilot/DP-483 (null, 290)"
"2017-06-27 09:39:27","ajp-nio-8889-exec-8 | u:admin","0.025","Load Work Item for editing","drivepilot/DP-483 (null, 290)"
"2017-06-27 09:39:32","ajp-nio-8889-exec-10 | u:admin","0.964","Save Work Item","drivepilot/DP-483 (null, 290)"
"2017-06-27 09:39:33","ajp-nio-8889-exec-3 | u:admin","0.029","Load Work Item for editing","drivepilot/DP-483 (null, 291)"
"2017-06-27 09:39:37","ajp-nio-8889-exec-4 | u:admin","1.112","Save Work Item","drivepilot/DP-483 (null, 291)"
"2017-06-27 09:40:30","ajp-nio-8889-exec-7 | u:admin","0.040","Load Work Item for editing","drivepilot/DP-483 (null, 292)"
"2017-06-27 09:40:37","ajp-nio-8889-exec-8 | u:admin","1.641","Save Work Item","drivepilot/DP-483 (null, 292)"
"2017-06-27 09:40:38","ajp-nio-8889-exec-10 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-483 (null, 293)"
"2017-06-27 09:40:44","ajp-nio-8889-exec-2 | u:admin","0.963","Save Work Item","drivepilot/DP-483 (null, 293)"
"2017-06-27 09:49:48","ajp-nio-8889-exec-5 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-483 (null, 294)"
"2017-06-27 10:12:16","ajp-nio-8889-exec-4 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Home","1.775","Load Wiki Page","drivepilot/_default/Home (1)"
"2017-06-27 10:12:19","ajp-nio-8889-exec-6 | u:admin","0.097","Load Work Item for preview","drivepilot/DP-526 (null, 294)"
"2017-06-27 10:12:19","ajp-nio-8889-exec-9 | u:admin","0.019","Load Work Item for editing","drivepilot/DP-526 (null, 294)"
"2017-06-27 10:12:26","ajp-nio-8889-exec-1 | u:admin","0.015","Load Work Item for preview","drivepilot/DP-483 (null, 294)"
"2017-06-27 10:12:27","ajp-nio-8889-exec-10 | u:admin","0.018","Load Work Item for editing","drivepilot/DP-483 (null, 294)"
"2017-06-27 10:12:47","ajp-nio-8889-exec-2 | u:admin","0.916","Save Work Item","drivepilot/DP-483 (null, 294)"
"2017-06-27 10:12:48","ajp-nio-8889-exec-4 | u:admin","0.021","Load Work Item for editing","drivepilot/DP-483 (null, 297)"
"2017-06-27 10:12:59","ajp-nio-8889-exec-7 | u:admin","0.800","Save Work Item","drivepilot/DP-483 (null, 297)"
"2017-06-27 10:13:02","ajp-nio-8889-exec-1 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-483 (null, 298)"
"2017-06-27 10:13:07","ajp-nio-8889-exec-5 | u:admin","0.013","Load Work Item for preview","drivepilot/DP-483 (null, 298)"
"2017-06-27 10:13:07","ajp-nio-8889-exec-6 | u:admin","0.025","Load Work Item for editing","drivepilot/DP-483 (null, 298)"
"2017-06-27 10:13:19","ajp-nio-8889-exec-8 | u:admin","0.767","Save Work Item","drivepilot/DP-483 (null, 298)"
"2017-06-27 10:13:22","ajp-nio-8889-exec-10 | u:admin","0.019","Load Work Item for editing","drivepilot/DP-483 (null, 299)"
"2017-06-27 10:13:34","ajp-nio-8889-exec-2 | u:admin","2.731","Save Work Item","drivepilot/DP-483 (null, 299)"
"2017-06-27 10:13:36","ajp-nio-8889-exec-6 | u:admin","0.017","Load Work Item for preview","drivepilot/DP-526 (null, 294)"
"2017-06-27 10:13:37","ajp-nio-8889-exec-9 | u:admin","0.016","Load Work Item for editing","drivepilot/DP-526 (null, 294)"
"2017-06-27 10:13:41","ajp-nio-8889-exec-8 | u:admin","0.013","Load Work Item for preview","drivepilot/DP-483 (null, 300)"
"2017-06-27 10:13:43","ajp-nio-8889-exec-1 | u:admin","0.016","Load Work Item for editing","drivepilot/DP-483 (null, 300)"
"2017-06-27 10:14:32","ajp-nio-8889-exec-10 | u:admin","0.017","Load Work Item for preview","drivepilot/DP-526 (null, 294)"
"2017-06-27 10:14:40","ajp-nio-8889-exec-5 | u:admin","0.014","Load Work Item for preview","drivepilot/DP-483 (null, 300)"
"2017-06-27 10:14:41","ajp-nio-8889-exec-6 | u:admin","0.016","Load Work Item for editing","drivepilot/DP-483 (null, 300)"
"2017-06-27 10:14:52","ajp-nio-8889-exec-7 | u:admin","0.015","Load Work Item for preview","drivepilot/DP-525 (null, 292)"
"2017-06-27 10:14:52","ajp-nio-8889-exec-9 | u:admin","0.016","Load Work Item for editing","drivepilot/DP-525 (null, 292)"
"2017-06-27 10:16:14","ajp-nio-8889-exec-10 | u:admin","0.025","Load Work Item for preview","drivepilot/DP-482 (null, 129)"
"2017-06-27 10:16:15","ajp-nio-8889-exec-5 | u:admin","0.018","Load Work Item for editing","drivepilot/DP-482 (null, 129)"
"2017-06-27 10:16:32","ajp-nio-8889-exec-6 | u:admin","0.805","Save Work Item","drivepilot/DP-482 (null, 129)"
"2017-06-27 10:16:33","ajp-nio-8889-exec-8 | u:admin","0.017","Load Work Item for editing","drivepilot/DP-482 (null, 301)"
"2017-06-27 10:16:46","ajp-nio-8889-exec-3 | u:admin","0.813","Save Work Item","drivepilot/DP-482 (null, 301)"
"2017-06-27 10:16:46","ajp-nio-8889-exec-10 | u:admin","0.017","Load Work Item for editing","drivepilot/DP-482 (null, 302)"
