"2017-06-23 11:50:00","ajp-nio-8889-exec-9 | u:admin | uri:/polarion/wiki/bin/view/project/elibrary/page/Home","1.684","Load Wiki Page","elibrary/_default/Home (1)"
"2017-06-23 11:50:02","ajp-nio-8889-exec-7 | u:admin","0.618","Load Work Item for preview","elibrary/EL-190 (null, 140)"
"2017-06-23 11:50:16","ajp-nio-8889-exec-7 | u:admin","0.018","Load Work Item for preview","elibrary/EL-190 (null, 140)"
"2017-06-23 11:50:17","ajp-nio-8889-exec-4 | u:admin","0.035","Load Work Item for editing","elibrary/EL-190 (null, 140)"
"2017-06-23 11:50:23","ajp-nio-8889-exec-9 | u:admin","2.061","Save Work Item","elibrary/EL-190 (null, 140)"
"2017-06-23 11:50:25","ajp-nio-8889-exec-3 | u:admin","0.030","Load Work Item for editing","elibrary/EL-190 (null, 142)"
"2017-06-23 11:52:54","ajp-nio-8889-exec-3 | u:admin | uri:/polarion/wiki/bin/view/project/elibrary/page/Home","0.253","Load Wiki Page","elibrary/_default/Home (1)"
"2017-06-23 11:52:57","ajp-nio-8889-exec-7 | u:admin","0.093","Load Work Item for preview","elibrary/EL-190 (null, 142)"
"2017-06-23 11:52:58","ajp-nio-8889-exec-8 | u:admin","0.046","Load Work Item for editing","elibrary/EL-190 (null, 142)"
"2017-06-23 11:53:08","ajp-nio-8889-exec-9 | u:admin","1.666","Save Work Item","elibrary/EL-190 (null, 142)"
"2017-06-23 11:53:09","ajp-nio-8889-exec-1 | u:admin","0.026","Load Work Item for editing","elibrary/EL-190 (null, 144)"
"2017-06-23 11:53:13","ajp-nio-8889-exec-3 | u:admin","0.896","Save Work Item","elibrary/EL-190 (null, 144)"
"2017-06-23 11:54:31","ajp-nio-8889-exec-7 | u:admin","0.043","Load Work Item for editing","elibrary/EL-190 (null, 145)"
"2017-06-23 11:55:47","ajp-nio-8889-exec-7 | u:admin | uri:/polarion/wiki/bin/view/project/elibrary/page/Home","0.211","Load Wiki Page","elibrary/_default/Home (1)"
"2017-06-23 11:55:49","ajp-nio-8889-exec-6 | u:admin","0.053","Load Work Item for preview","elibrary/EL-190 (null, 145)"
"2017-06-23 11:55:50","ajp-nio-8889-exec-9 | u:admin","0.030","Load Work Item for editing","elibrary/EL-190 (null, 145)"
"2017-06-23 11:55:57","ajp-nio-8889-exec-3 | u:admin","0.752","Save Work Item","elibrary/EL-190 (null, 145)"
"2017-06-23 11:55:59","ajp-nio-8889-exec-1 | u:admin","0.024","Load Work Item for editing","elibrary/EL-190 (null, 147)"
"2017-06-23 11:56:04","ajp-nio-8889-exec-7 | u:admin","0.745","Save Work Item","elibrary/EL-190 (null, 147)"
