"2017-06-27 11:15:14","ajp-nio-8889-exec-6 | u:admin","1.757","Save Work Item","drivepilot/DP-539 (null, 341)"
"2017-06-27 11:15:15","ajp-nio-8889-exec-8 | u:admin","0.037","Load Work Item for editing","drivepilot/DP-539 (null, 342)"
"2017-06-27 11:15:27","ajp-nio-8889-exec-10 | u:admin","0.882","Save Work Item","drivepilot/DP-539 (null, 342)"
"2017-06-27 11:15:31","ajp-nio-8889-exec-3 | u:admin","0.033","Load Work Item for editing","drivepilot/DP-539 (null, 343)"
"2017-06-27 11:15:48","ajp-nio-8889-exec-5 | u:admin","1.059","Save Work Item","drivepilot/DP-539 (null, 343)"
"2017-06-27 11:15:49","ajp-nio-8889-exec-7 | u:admin","0.032","Load Work Item for editing","drivepilot/DP-539 (null, 344)"
"2017-06-27 11:15:59","ajp-nio-8889-exec-9 | u:admin","0.995","Save Work Item","drivepilot/DP-539 (null, 344)"
"2017-06-27 11:16:39","ajp-nio-8889-exec-2 | u:admin","0.026","Load Work Item for preview","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:17:08","ajp-nio-8889-exec-4 | u:admin","0.016","Load Work Item for preview","drivepilot/DP-539 (null, 345)"
"2017-06-27 11:17:12","ajp-nio-8889-exec-6 | u:admin","0.020","Load Work Item for preview","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:17:13","ajp-nio-8889-exec-8 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:18:56","ajp-nio-8889-exec-10 | u:admin","0.016","Load Work Item for preview","drivepilot/DP-539 (null, 345)"
"2017-06-27 11:18:57","ajp-nio-8889-exec-2 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-539 (null, 345)"
"2017-06-27 11:19:09","ajp-nio-8889-exec-7 | u:admin","0.028","Load Work Item for preview","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:30:56","ajp-nio-8889-exec-9 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Home","1.748","Load Wiki Page","drivepilot/_default/Home (1)"
"2017-06-27 11:30:58","ajp-nio-8889-exec-9 | u:admin","0.035","Load Work Item for preview","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:33:13","ajp-nio-8889-exec-8 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Home","0.339","Load Wiki Page","drivepilot/_default/Home (1)"
"2017-06-27 11:33:18","ajp-nio-8889-exec-3 | u:admin","0.050","Load Work Item for preview","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:33:24","ajp-nio-8889-exec-10 | u:admin","0.024","Load Work Item for editing","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:33:26","ajp-nio-8889-exec-8 | u:admin","0.014","Load Work Item for preview","drivepilot/DP-539 (null, 345)"
"2017-06-27 11:33:26","ajp-nio-8889-exec-2 | u:admin","0.019","Load Work Item for editing","drivepilot/DP-539 (null, 345)"
"2017-06-27 11:33:41","ajp-nio-8889-exec-4 | u:admin","0.758","Save Work Item","drivepilot/DP-539 (null, 345)"
"2017-06-27 11:33:42","ajp-nio-8889-exec-11 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-539 (null, 347)"
"2017-06-27 11:37:19","ajp-nio-8889-exec-8 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Home","0.341","Load Wiki Page","drivepilot/_default/Home (1)"
"2017-06-27 11:37:27","ajp-nio-8889-exec-7 | u:admin","0.063","Load Work Item for preview","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:37:30","ajp-nio-8889-exec-3 | u:admin","0.021","Load Work Item for editing","drivepilot/DP-540 (null, 345)"
"2017-06-27 11:37:34","ajp-nio-8889-exec-4 | u:admin","0.014","Load Work Item for preview","drivepilot/DP-539 (null, 347)"
"2017-06-27 11:37:35","ajp-nio-8889-exec-9 | u:admin","0.019","Load Work Item for editing","drivepilot/DP-539 (null, 347)"
"2017-06-27 11:37:48","ajp-nio-8889-exec-8 | u:admin","0.847","Save Work Item","drivepilot/DP-539 (null, 347)"
"2017-06-27 11:37:49","ajp-nio-8889-exec-11 | u:admin","0.020","Load Work Item for editing","drivepilot/DP-539 (null, 349)"
